Host_Death_Time,Host_Build,Level,Phase,Waterflow_Death,Health_Pct,Location,Phantom_Count,Phantom_Build,Phantom_Death
296.0,PROC_MELEE,166.0,2.0,False,28.0,CENTER,2.0,RAW_MELEE,False
206.0,HYBRID,144.0,2.0,False,9.0,CENTER,2.0,PROC_CAST,True
117.0,RAW_MELEE,138.0,1.0,False,34.0,CENTER,2.0,RAW_MELEE,True
21.0,PROC_MELEE,137.0,2.0,True,80.0,OUTER,2.0,HYBRID,False
277.0,RAW_MELEE,171.0,1.0,True,24.0,INNER,2.0,RAW_MELEE,True
206.0,PROC_MELEE,132.0,1.0,False,50.0,CENTER,2.0,HYBRID,False
196.0,RAW_CAST,126.0,2.0,True,42.0,OUTER,2.0,HYBRID,True
95.0,HYBRID,127.0,1.0,False,92.0,CENTER,2.0,PROC_MELEE,False
218.0,PROC_CAST,156.0,2.0,True,10.0,CENTER,2.0,PROC_CAST,True
143.0,RAW_MELEE,156.0,2.0,True,72.0,INNER,2.0,RAW_CAST,False
100.0,RAW_MELEE,179.0,2.0,True,25.0,CENTER,2.0,RAW_CAST,False
221.0,PROC_CAST,180.0,2.0,True,69.0,INNER,1.0,,
43.0,RAW_MELEE,122.0,1.0,False,60.0,CENTER,1.0,,
246.0,PROC_MELEE,129.0,1.0,True,36.0,OUTER,2.0,PROC_CAST,True
205.0,RAW_MELEE,178.0,1.0,True,13.0,INNER,2.0,PROC_MELEE,False
251.0,RAW_MELEE,129.0,2.0,True,53.0,INNER,2.0,HYBRID,False
255.0,RAW_MELEE,151.0,1.0,False,39.0,INNER,2.0,RAW_CAST,True
127.0,PROC_MELEE,152.0,1.0,True,86.0,CENTER,2.0,RAW_MELEE,False
46.0,PROC_CAST,177.0,2.0,True,61.0,OUTER,2.0,PROC_CAST,False
228.0,HYBRID,159.0,1.0,False,13.0,OUTER,2.0,RAW_CAST,False
158.0,HYBRID,148.0,2.0,True,49.0,OUTER,2.0,RAW_MELEE,True
108.0,PROC_MELEE,138.0,1.0,False,34.0,INNER,2.0,PROC_MELEE,True
182.0,RAW_MELEE,123.0,1.0,True,61.0,INNER,2.0,RAW_MELEE,True
241.0,HYBRID,166.0,2.0,True,11.0,CENTER,1.0,,
52.0,RAW_CAST,174.0,2.0,True,8.0,OUTER,1.0,,
178.0,HYBRID,167.0,2.0,True,9.0,INNER,2.0,PROC_CAST,False
115.0,PROC_MELEE,157.0,2.0,False,47.0,INNER,2.0,HYBRID,True
212.0,PROC_MELEE,123.0,1.0,False,30.0,OUTER,2.0,RAW_MELEE,True
177.0,RAW_CAST,155.0,1.0,True,86.0,CENTER,2.0,HYBRID,True
229.0,RAW_MELEE,141.0,1.0,False,57.0,INNER,2.0,PROC_CAST,False
202.0,RAW_CAST,152.0,2.0,False,85.0,CENTER,2.0,PROC_CAST,False
91.0,RAW_MELEE,121.0,2.0,True,57.0,INNER,2.0,HYBRID,True
208.0,PROC_MELEE,152.0,1.0,True,62.0,CENTER,1.0,,
71.0,HYBRID,156.0,1.0,False,75.0,INNER,2.0,PROC_MELEE,False
243.0,PROC_MELEE,168.0,2.0,False,21.0,OUTER,2.0,HYBRID,False
39.0,RAW_CAST,131.0,2.0,False,33.0,CENTER,1.0,,
181.0,RAW_MELEE,148.0,2.0,False,37.0,INNER,2.0,RAW_MELEE,True
185.0,RAW_MELEE,132.0,2.0,True,48.0,INNER,2.0,RAW_CAST,False
235.0,HYBRID,157.0,1.0,True,30.0,INNER,1.0,,
256.0,RAW_MELEE,154.0,1.0,True,76.0,OUTER,1.0,,
275.0,RAW_MELEE,142.0,2.0,True,7.0,OUTER,1.0,,
85.0,RAW_MELEE,173.0,2.0,False,12.0,CENTER,2.0,PROC_MELEE,True
160.0,PROC_CAST,178.0,2.0,False,63.0,INNER,1.0,,
216.0,RAW_MELEE,179.0,2.0,True,15.0,CENTER,2.0,RAW_MELEE,False
87.0,RAW_CAST,137.0,1.0,False,8.0,OUTER,1.0,,
200.0,RAW_MELEE,146.0,1.0,False,42.0,CENTER,2.0,RAW_MELEE,True
146.0,RAW_CAST,173.0,1.0,False,17.0,OUTER,2.0,RAW_CAST,False
184.0,PROC_CAST,124.0,1.0,False,24.0,CENTER,1.0,,
222.0,RAW_CAST,154.0,1.0,False,87.0,OUTER,2.0,PROC_MELEE,False
98.0,HYBRID,134.0,2.0,True,48.0,INNER,2.0,RAW_MELEE,False
122.0,RAW_CAST,161.0,2.0,False,65.0,CENTER,2.0,HYBRID,False
145.0,HYBRID,123.0,1.0,False,63.0,OUTER,2.0,PROC_MELEE,True
239.0,PROC_CAST,149.0,1.0,True,82.0,OUTER,1.0,,
60.0,RAW_CAST,135.0,2.0,False,21.0,CENTER,2.0,RAW_MELEE,True
251.0,PROC_CAST,137.0,2.0,False,85.0,INNER,2.0,RAW_CAST,False
133.0,PROC_MELEE,170.0,2.0,True,18.0,CENTER,2.0,PROC_CAST,False
241.0,HYBRID,156.0,1.0,False,21.0,CENTER,2.0,RAW_CAST,False
89.0,PROC_MELEE,163.0,1.0,False,38.0,OUTER,1.0,,
216.0,RAW_MELEE,147.0,2.0,True,79.0,OUTER,2.0,HYBRID,False
158.0,HYBRID,153.0,1.0,False,72.0,INNER,2.0,RAW_CAST,False
276.0,HYBRID,154.0,1.0,True,67.0,CENTER,2.0,RAW_CAST,True
38.0,RAW_CAST,129.0,1.0,False,72.0,CENTER,2.0,PROC_MELEE,True
294.0,RAW_CAST,143.0,1.0,False,47.0,INNER,1.0,,
275.0,RAW_CAST,174.0,2.0,True,86.0,INNER,1.0,,
109.0,RAW_MELEE,120.0,1.0,True,39.0,OUTER,1.0,,
104.0,PROC_MELEE,163.0,1.0,True,8.0,INNER,1.0,,
34.0,RAW_CAST,126.0,1.0,True,20.0,CENTER,1.0,,
139.0,RAW_MELEE,161.0,1.0,True,64.0,INNER,2.0,RAW_CAST,False
74.0,HYBRID,166.0,2.0,False,93.0,CENTER,2.0,PROC_CAST,False
24.0,PROC_CAST,147.0,1.0,False,87.0,CENTER,1.0,,
218.0,HYBRID,150.0,2.0,True,33.0,OUTER,2.0,HYBRID,False
146.0,RAW_CAST,122.0,2.0,True,49.0,CENTER,1.0,,
180.0,PROC_MELEE,122.0,1.0,True,66.0,INNER,1.0,,
131.0,PROC_MELEE,133.0,2.0,False,86.0,INNER,2.0,RAW_CAST,False
263.0,RAW_MELEE,144.0,1.0,True,21.0,CENTER,2.0,RAW_CAST,True
214.0,PROC_CAST,123.0,1.0,False,84.0,INNER,1.0,,
296.0,HYBRID,170.0,1.0,True,30.0,OUTER,2.0,HYBRID,False
168.0,RAW_MELEE,172.0,1.0,False,26.0,CENTER,1.0,,
108.0,HYBRID,143.0,1.0,False,28.0,INNER,2.0,RAW_MELEE,False
138.0,PROC_MELEE,127.0,1.0,False,85.0,INNER,2.0,RAW_CAST,False
117.0,PROC_CAST,146.0,2.0,True,84.0,INNER,2.0,HYBRID,True
223.0,HYBRID,158.0,1.0,False,57.0,INNER,1.0,,
210.0,RAW_MELEE,144.0,1.0,False,20.0,OUTER,2.0,HYBRID,False
50.0,PROC_MELEE,144.0,1.0,False,33.0,CENTER,2.0,RAW_CAST,True
108.0,RAW_MELEE,131.0,2.0,False,36.0,CENTER,2.0,PROC_MELEE,False
249.0,RAW_CAST,164.0,2.0,True,34.0,OUTER,2.0,RAW_MELEE,False
200.0,RAW_MELEE,138.0,1.0,True,9.0,INNER,1.0,,
250.0,PROC_CAST,170.0,2.0,True,58.0,INNER,2.0,PROC_CAST,False
277.0,HYBRID,120.0,2.0,True,24.0,INNER,2.0,PROC_CAST,True
191.0,RAW_CAST,149.0,2.0,True,66.0,INNER,2.0,PROC_MELEE,False
262.0,RAW_MELEE,168.0,1.0,False,52.0,INNER,2.0,RAW_CAST,True
190.0,PROC_CAST,173.0,1.0,False,20.0,CENTER,1.0,,
148.0,RAW_MELEE,124.0,2.0,False,66.0,CENTER,1.0,,
39.0,PROC_MELEE,179.0,2.0,True,17.0,OUTER,2.0,PROC_MELEE,True
292.0,PROC_CAST,153.0,1.0,True,88.0,CENTER,2.0,RAW_CAST,True
239.0,HYBRID,133.0,1.0,True,77.0,OUTER,1.0,,
123.0,RAW_MELEE,154.0,2.0,False,78.0,OUTER,2.0,PROC_CAST,True
54.0,HYBRID,167.0,1.0,True,90.0,CENTER,2.0,PROC_MELEE,True
73.0,PROC_MELEE,147.0,2.0,False,72.0,OUTER,2.0,HYBRID,False
296.0,PROC_CAST,154.0,1.0,False,15.0,OUTER,2.0,RAW_MELEE,True
158.0,RAW_MELEE,159.0,2.0,True,30.0,OUTER,2.0,PROC_MELEE,True
114.0,RAW_MELEE,144.0,1.0,True,54.0,INNER,2.0,RAW_MELEE,False
267.0,PROC_MELEE,122.0,1.0,False,37.0,INNER,2.0,RAW_MELEE,True
102.0,RAW_MELEE,151.0,1.0,False,59.0,INNER,2.0,HYBRID,False
99.0,RAW_MELEE,122.0,1.0,True,23.0,CENTER,2.0,PROC_MELEE,True
70.0,RAW_MELEE,131.0,2.0,False,52.0,INNER,2.0,RAW_MELEE,True
136.0,RAW_MELEE,161.0,1.0,False,25.0,INNER,2.0,PROC_CAST,False
264.0,HYBRID,134.0,1.0,True,70.0,CENTER,2.0,PROC_MELEE,True
150.0,RAW_MELEE,162.0,1.0,True,36.0,INNER,2.0,RAW_MELEE,True
266.0,HYBRID,128.0,1.0,False,53.0,INNER,2.0,PROC_MELEE,True
102.0,HYBRID,143.0,2.0,True,56.0,INNER,1.0,,
282.0,RAW_MELEE,138.0,1.0,True,30.0,OUTER,2.0,RAW_MELEE,False
196.0,RAW_MELEE,151.0,1.0,False,63.0,INNER,2.0,PROC_CAST,True
272.0,PROC_MELEE,130.0,1.0,False,76.0,INNER,2.0,PROC_CAST,False
89.0,PROC_CAST,138.0,2.0,True,79.0,CENTER,2.0,RAW_CAST,True
250.0,HYBRID,171.0,1.0,True,55.0,OUTER,2.0,PROC_CAST,True
34.0,PROC_MELEE,145.0,1.0,True,55.0,INNER,2.0,RAW_MELEE,False
270.0,PROC_MELEE,154.0,1.0,True,42.0,INNER,2.0,PROC_CAST,False
82.0,PROC_CAST,126.0,1.0,False,53.0,OUTER,1.0,,
146.0,HYBRID,166.0,2.0,False,52.0,INNER,1.0,,
50.0,RAW_CAST,147.0,2.0,False,39.0,OUTER,2.0,RAW_CAST,False
222.0,RAW_CAST,177.0,2.0,False,90.0,OUTER,1.0,,
212.0,PROC_MELEE,145.0,1.0,False,79.0,INNER,2.0,RAW_CAST,False
82.0,HYBRID,150.0,2.0,True,20.0,INNER,1.0,,
106.0,PROC_MELEE,159.0,2.0,True,20.0,OUTER,2.0,PROC_MELEE,True
215.0,PROC_MELEE,142.0,1.0,False,17.0,CENTER,2.0,PROC_MELEE,True
150.0,PROC_CAST,176.0,2.0,True,64.0,CENTER,1.0,,
161.0,PROC_MELEE,151.0,2.0,False,33.0,INNER,2.0,RAW_MELEE,True
131.0,RAW_CAST,120.0,1.0,False,81.0,OUTER,2.0,RAW_MELEE,True
85.0,PROC_CAST,143.0,2.0,True,41.0,INNER,2.0,PROC_CAST,True
68.0,HYBRID,144.0,2.0,True,47.0,CENTER,2.0,PROC_MELEE,True
239.0,HYBRID,128.0,2.0,True,14.0,OUTER,1.0,,
12.0,PROC_MELEE,137.0,1.0,True,87.0,CENTER,2.0,RAW_MELEE,True
169.0,RAW_MELEE,132.0,2.0,True,50.0,OUTER,2.0,PROC_CAST,False
195.0,RAW_CAST,174.0,2.0,True,31.0,OUTER,2.0,PROC_CAST,False
202.0,HYBRID,132.0,2.0,False,58.0,INNER,1.0,,
176.0,RAW_CAST,177.0,1.0,True,47.0,OUTER,2.0,RAW_CAST,True
209.0,PROC_CAST,148.0,1.0,True,34.0,OUTER,2.0,RAW_CAST,False
32.0,HYBRID,156.0,2.0,True,66.0,OUTER,2.0,PROC_MELEE,False
202.0,PROC_CAST,166.0,1.0,True,57.0,INNER,1.0,,
70.0,HYBRID,145.0,2.0,True,22.0,CENTER,2.0,HYBRID,True
246.0,PROC_CAST,169.0,2.0,True,78.0,OUTER,1.0,,
261.0,PROC_CAST,173.0,2.0,False,50.0,OUTER,2.0,RAW_CAST,True
292.0,HYBRID,133.0,2.0,True,54.0,OUTER,2.0,RAW_MELEE,True
101.0,RAW_CAST,162.0,2.0,True,54.0,CENTER,1.0,,
168.0,RAW_MELEE,134.0,1.0,False,18.0,CENTER,1.0,,
285.0,HYBRID,177.0,1.0,False,29.0,OUTER,1.0,,
181.0,RAW_CAST,162.0,2.0,False,43.0,CENTER,2.0,RAW_CAST,False
248.0,RAW_MELEE,144.0,1.0,False,61.0,CENTER,2.0,PROC_CAST,False
229.0,RAW_MELEE,163.0,2.0,False,9.0,INNER,2.0,HYBRID,True
283.0,PROC_CAST,123.0,2.0,False,47.0,OUTER,1.0,,
114.0,PROC_CAST,134.0,1.0,True,19.0,CENTER,1.0,,
236.0,RAW_MELEE,154.0,2.0,True,46.0,CENTER,2.0,RAW_CAST,True
187.0,PROC_MELEE,167.0,1.0,True,93.0,CENTER,2.0,RAW_MELEE,False
208.0,PROC_MELEE,131.0,1.0,False,7.0,OUTER,2.0,PROC_MELEE,False
211.0,PROC_CAST,120.0,1.0,True,57.0,OUTER,2.0,PROC_CAST,True
130.0,PROC_CAST,159.0,2.0,False,44.0,CENTER,2.0,PROC_CAST,False
237.0,RAW_MELEE,129.0,1.0,False,78.0,CENTER,2.0,RAW_CAST,False
211.0,PROC_MELEE,135.0,1.0,True,63.0,INNER,2.0,PROC_CAST,False
83.0,PROC_CAST,139.0,2.0,True,33.0,CENTER,2.0,PROC_MELEE,True
221.0,RAW_CAST,152.0,2.0,False,70.0,CENTER,2.0,RAW_MELEE,False
179.0,RAW_MELEE,140.0,2.0,True,65.0,CENTER,1.0,,
82.0,RAW_CAST,123.0,1.0,True,27.0,OUTER,1.0,,
81.0,PROC_CAST,162.0,2.0,True,81.0,CENTER,2.0,RAW_MELEE,True
162.0,HYBRID,140.0,1.0,False,74.0,OUTER,1.0,,
249.0,HYBRID,174.0,2.0,True,34.0,CENTER,2.0,RAW_CAST,False
91.0,PROC_MELEE,170.0,2.0,False,23.0,OUTER,2.0,RAW_CAST,True
101.0,RAW_MELEE,157.0,2.0,True,81.0,OUTER,2.0,RAW_MELEE,True
114.0,HYBRID,165.0,2.0,False,68.0,INNER,1.0,,
86.0,PROC_MELEE,176.0,1.0,True,39.0,CENTER,2.0,RAW_MELEE,True
84.0,PROC_CAST,169.0,1.0,True,23.0,CENTER,2.0,PROC_CAST,True
91.0,PROC_MELEE,164.0,1.0,False,51.0,INNER,1.0,,
241.0,PROC_CAST,124.0,2.0,True,85.0,CENTER,1.0,,
54.0,PROC_MELEE,126.0,1.0,False,31.0,OUTER,2.0,RAW_CAST,False
223.0,PROC_CAST,150.0,1.0,False,67.0,OUTER,2.0,HYBRID,True
300.0,PROC_CAST,148.0,2.0,False,69.0,CENTER,1.0,,
205.0,HYBRID,121.0,1.0,False,9.0,CENTER,2.0,HYBRID,True
54.0,PROC_CAST,163.0,1.0,False,63.0,CENTER,2.0,HYBRID,True
274.0,RAW_CAST,148.0,1.0,False,34.0,OUTER,2.0,RAW_CAST,False
145.0,RAW_MELEE,161.0,1.0,True,16.0,OUTER,2.0,RAW_CAST,True
210.0,RAW_CAST,136.0,1.0,True,39.0,OUTER,2.0,RAW_CAST,True
237.0,HYBRID,151.0,2.0,True,56.0,CENTER,1.0,,
105.0,PROC_MELEE,158.0,1.0,False,10.0,INNER,2.0,RAW_CAST,True
277.0,PROC_MELEE,145.0,1.0,False,27.0,INNER,1.0,,
86.0,RAW_MELEE,149.0,2.0,False,32.0,OUTER,1.0,,
297.0,RAW_CAST,180.0,2.0,True,33.0,CENTER,1.0,,
285.0,RAW_MELEE,130.0,1.0,True,90.0,CENTER,1.0,,
212.0,RAW_CAST,179.0,1.0,False,84.0,INNER,1.0,,
128.0,PROC_MELEE,123.0,2.0,False,50.0,CENTER,2.0,RAW_CAST,False
169.0,HYBRID,143.0,1.0,False,53.0,CENTER,2.0,HYBRID,False
86.0,HYBRID,171.0,2.0,False,27.0,OUTER,2.0,PROC_MELEE,False
123.0,HYBRID,159.0,2.0,False,33.0,CENTER,1.0,,
229.0,HYBRID,136.0,2.0,True,69.0,OUTER,2.0,PROC_MELEE,True
136.0,HYBRID,180.0,1.0,False,82.0,CENTER,1.0,,
272.0,RAW_MELEE,179.0,2.0,False,62.0,CENTER,2.0,RAW_CAST,True
242.0,RAW_CAST,128.0,1.0,True,58.0,CENTER,2.0,PROC_MELEE,False
290.0,PROC_MELEE,164.0,2.0,False,13.0,OUTER,1.0,,
177.0,HYBRID,140.0,2.0,True,54.0,OUTER,1.0,,
37.0,HYBRID,138.0,1.0,True,88.0,INNER,1.0,,
193.0,PROC_MELEE,150.0,2.0,True,13.0,OUTER,1.0,,
40.0,PROC_CAST,157.0,2.0,False,71.0,CENTER,2.0,RAW_CAST,True
235.0,RAW_CAST,144.0,1.0,False,58.0,INNER,2.0,HYBRID,False
50.0,RAW_CAST,147.0,1.0,False,18.0,OUTER,2.0,RAW_MELEE,False
164.0,RAW_MELEE,135.0,1.0,True,68.0,INNER,2.0,RAW_CAST,True
168.0,PROC_MELEE,123.0,1.0,True,64.0,CENTER,2.0,PROC_MELEE,False
100.0,HYBRID,132.0,2.0,True,38.0,CENTER,2.0,RAW_CAST,True
292.0,PROC_CAST,166.0,2.0,True,47.0,CENTER,1.0,,
232.0,PROC_MELEE,134.0,2.0,True,51.0,CENTER,1.0,,
209.0,RAW_MELEE,141.0,1.0,False,16.0,OUTER,2.0,PROC_MELEE,False
242.0,HYBRID,164.0,2.0,True,80.0,OUTER,2.0,PROC_MELEE,True
247.0,PROC_CAST,125.0,1.0,True,44.0,INNER,2.0,PROC_CAST,True
136.0,RAW_CAST,122.0,2.0,True,64.0,INNER,2.0,PROC_CAST,True
211.0,RAW_MELEE,139.0,2.0,False,89.0,CENTER,1.0,,
258.0,RAW_CAST,138.0,2.0,False,77.0,OUTER,2.0,RAW_CAST,False
136.0,RAW_MELEE,169.0,2.0,False,91.0,OUTER,2.0,PROC_MELEE,True
217.0,HYBRID,164.0,1.0,True,41.0,OUTER,2.0,PROC_CAST,True
156.0,RAW_MELEE,142.0,1.0,True,30.0,INNER,1.0,,
92.0,RAW_CAST,149.0,1.0,True,24.0,INNER,2.0,RAW_MELEE,False
50.0,PROC_CAST,163.0,2.0,True,71.0,OUTER,1.0,,
109.0,HYBRID,124.0,2.0,True,47.0,CENTER,2.0,PROC_CAST,False
175.0,PROC_MELEE,159.0,1.0,True,36.0,INNER,1.0,,
23.0,HYBRID,141.0,1.0,False,75.0,OUTER,2.0,RAW_CAST,False
123.0,HYBRID,136.0,2.0,True,9.0,OUTER,2.0,PROC_MELEE,False
159.0,PROC_CAST,136.0,2.0,False,30.0,OUTER,1.0,,
90.0,RAW_CAST,142.0,1.0,False,70.0,OUTER,1.0,,
183.0,HYBRID,135.0,1.0,True,86.0,OUTER,2.0,RAW_MELEE,True
63.0,HYBRID,130.0,1.0,True,12.0,CENTER,1.0,,
197.0,PROC_MELEE,125.0,2.0,False,52.0,OUTER,1.0,,
69.0,RAW_MELEE,172.0,1.0,False,56.0,CENTER,1.0,,
186.0,HYBRID,137.0,2.0,False,20.0,CENTER,1.0,,
227.0,PROC_MELEE,176.0,1.0,True,50.0,CENTER,2.0,RAW_CAST,True
146.0,HYBRID,134.0,1.0,True,49.0,INNER,2.0,HYBRID,True
209.0,RAW_CAST,164.0,2.0,True,41.0,CENTER,2.0,PROC_CAST,True
46.0,RAW_MELEE,174.0,2.0,True,84.0,CENTER,2.0,HYBRID,True
280.0,PROC_MELEE,125.0,1.0,True,75.0,CENTER,1.0,,
253.0,PROC_MELEE,156.0,1.0,True,51.0,INNER,1.0,,
169.0,PROC_CAST,151.0,2.0,True,69.0,INNER,2.0,RAW_MELEE,False
167.0,RAW_MELEE,123.0,2.0,False,28.0,INNER,1.0,,
152.0,HYBRID,143.0,1.0,False,83.0,OUTER,2.0,RAW_MELEE,True
157.0,RAW_CAST,128.0,1.0,False,8.0,INNER,2.0,RAW_MELEE,True
131.0,RAW_CAST,162.0,2.0,True,26.0,OUTER,2.0,PROC_CAST,True
57.0,PROC_CAST,137.0,2.0,True,87.0,CENTER,2.0,HYBRID,True
78.0,RAW_CAST,127.0,1.0,False,21.0,CENTER,2.0,RAW_MELEE,True
127.0,PROC_CAST,145.0,1.0,False,69.0,INNER,1.0,,
170.0,PROC_CAST,131.0,1.0,False,52.0,INNER,2.0,PROC_CAST,False
234.0,PROC_MELEE,150.0,2.0,True,90.0,OUTER,1.0,,
139.0,RAW_MELEE,161.0,1.0,False,42.0,INNER,2.0,RAW_MELEE,False
70.0,RAW_MELEE,135.0,2.0,True,12.0,INNER,1.0,,
289.0,PROC_CAST,126.0,2.0,True,52.0,CENTER,2.0,PROC_CAST,True
159.0,RAW_MELEE,153.0,2.0,True,76.0,INNER,2.0,PROC_CAST,True
73.0,RAW_MELEE,123.0,1.0,True,29.0,INNER,1.0,,
200.0,PROC_MELEE,167.0,2.0,False,38.0,CENTER,2.0,HYBRID,False
282.0,RAW_CAST,177.0,1.0,True,36.0,CENTER,1.0,,
215.0,HYBRID,155.0,1.0,True,53.0,INNER,2.0,PROC_MELEE,False
120.0,PROC_CAST,129.0,1.0,False,38.0,OUTER,2.0,RAW_CAST,True
116.0,PROC_MELEE,179.0,2.0,True,28.0,CENTER,2.0,HYBRID,False
107.0,RAW_MELEE,125.0,2.0,False,56.0,CENTER,2.0,PROC_MELEE,True
222.0,HYBRID,160.0,2.0,False,90.0,OUTER,2.0,PROC_MELEE,True
33.0,PROC_MELEE,127.0,2.0,True,48.0,CENTER,2.0,RAW_MELEE,False
55.0,RAW_MELEE,150.0,1.0,True,17.0,INNER,2.0,HYBRID,True
20.0,PROC_MELEE,180.0,1.0,False,90.0,CENTER,1.0,,
115.0,PROC_MELEE,161.0,2.0,False,34.0,OUTER,1.0,,
282.0,PROC_CAST,178.0,1.0,False,81.0,OUTER,1.0,,
85.0,HYBRID,168.0,1.0,True,42.0,CENTER,2.0,RAW_CAST,False
119.0,PROC_MELEE,147.0,1.0,True,42.0,OUTER,2.0,RAW_MELEE,False
64.0,RAW_CAST,140.0,2.0,True,39.0,CENTER,2.0,HYBRID,False
80.0,PROC_MELEE,154.0,2.0,True,69.0,CENTER,2.0,HYBRID,True
174.0,HYBRID,129.0,1.0,False,40.0,CENTER,1.0,,
107.0,PROC_MELEE,154.0,1.0,True,44.0,OUTER,2.0,RAW_MELEE,True
56.0,PROC_MELEE,155.0,1.0,False,16.0,OUTER,2.0,HYBRID,True
74.0,PROC_MELEE,134.0,1.0,True,8.0,OUTER,2.0,HYBRID,True
216.0,RAW_CAST,146.0,1.0,False,12.0,CENTER,2.0,RAW_CAST,True
138.0,HYBRID,123.0,1.0,False,25.0,OUTER,2.0,RAW_MELEE,False
67.0,PROC_CAST,169.0,2.0,False,63.0,INNER,2.0,PROC_CAST,True
248.0,PROC_CAST,130.0,1.0,True,13.0,INNER,2.0,PROC_CAST,True
203.0,PROC_MELEE,153.0,2.0,True,39.0,OUTER,2.0,PROC_CAST,False
223.0,HYBRID,170.0,2.0,False,8.0,CENTER,2.0,PROC_MELEE,True
102.0,PROC_CAST,138.0,2.0,True,28.0,CENTER,2.0,RAW_CAST,False
191.0,RAW_MELEE,155.0,2.0,True,43.0,CENTER,2.0,HYBRID,False
40.0,PROC_CAST,129.0,1.0,True,74.0,CENTER,2.0,PROC_CAST,False
89.0,PROC_CAST,162.0,1.0,True,43.0,INNER,1.0,,
118.0,RAW_MELEE,163.0,2.0,True,19.0,INNER,2.0,RAW_MELEE,True
245.0,HYBRID,136.0,2.0,False,46.0,CENTER,2.0,PROC_MELEE,False
31.0,PROC_MELEE,145.0,1.0,False,67.0,INNER,2.0,PROC_MELEE,False
208.0,RAW_MELEE,158.0,1.0,True,33.0,CENTER,2.0,RAW_MELEE,True
104.0,PROC_MELEE,128.0,1.0,False,88.0,CENTER,2.0,PROC_MELEE,False
285.0,PROC_CAST,145.0,2.0,False,92.0,OUTER,2.0,PROC_MELEE,True
158.0,PROC_CAST,157.0,2.0,True,13.0,OUTER,2.0,RAW_MELEE,False
38.0,RAW_MELEE,170.0,1.0,False,31.0,INNER,1.0,,
49.0,RAW_MELEE,141.0,1.0,True,14.0,INNER,2.0,RAW_MELEE,True
250.0,HYBRID,139.0,1.0,False,91.0,INNER,1.0,,
259.0,RAW_CAST,149.0,1.0,False,81.0,INNER,1.0,,
165.0,PROC_MELEE,167.0,2.0,True,86.0,OUTER,2.0,PROC_MELEE,False
47.0,PROC_MELEE,126.0,2.0,True,10.0,OUTER,2.0,PROC_MELEE,True
272.0,PROC_MELEE,149.0,2.0,False,28.0,INNER,1.0,,
39.0,RAW_CAST,178.0,1.0,True,22.0,INNER,2.0,HYBRID,False
231.0,HYBRID,142.0,2.0,True,92.0,OUTER,2.0,PROC_CAST,False
160.0,RAW_MELEE,147.0,2.0,True,32.0,INNER,1.0,,
227.0,PROC_CAST,131.0,1.0,False,76.0,OUTER,2.0,RAW_CAST,True
92.0,RAW_CAST,133.0,2.0,False,7.0,INNER,2.0,RAW_CAST,False
151.0,RAW_MELEE,164.0,2.0,True,34.0,INNER,2.0,PROC_CAST,True
252.0,PROC_CAST,122.0,2.0,True,54.0,OUTER,2.0,PROC_MELEE,False
298.0,PROC_MELEE,171.0,1.0,True,37.0,INNER,1.0,,
158.0,HYBRID,159.0,2.0,False,35.0,CENTER,2.0,PROC_MELEE,True
275.0,PROC_CAST,176.0,2.0,False,46.0,CENTER,2.0,HYBRID,True
280.0,RAW_CAST,158.0,1.0,True,13.0,INNER,1.0,,
123.0,PROC_MELEE,120.0,1.0,False,62.0,INNER,2.0,RAW_MELEE,True
135.0,RAW_MELEE,152.0,1.0,True,86.0,INNER,2.0,PROC_MELEE,False
87.0,RAW_CAST,171.0,1.0,True,86.0,OUTER,2.0,PROC_CAST,True
31.0,PROC_CAST,160.0,1.0,False,18.0,CENTER,2.0,PROC_MELEE,True
212.0,HYBRID,138.0,2.0,True,80.0,OUTER,2.0,RAW_MELEE,False
292.0,PROC_MELEE,177.0,2.0,True,27.0,CENTER,1.0,,
43.0,PROC_CAST,129.0,1.0,False,38.0,OUTER,2.0,RAW_MELEE,True
218.0,RAW_MELEE,139.0,1.0,False,13.0,OUTER,2.0,PROC_MELEE,False
50.0,RAW_MELEE,164.0,2.0,True,36.0,OUTER,1.0,,
230.0,RAW_MELEE,151.0,2.0,True,34.0,INNER,2.0,HYBRID,True
215.0,RAW_CAST,149.0,2.0,True,16.0,CENTER,2.0,RAW_CAST,True
211.0,PROC_MELEE,139.0,2.0,False,8.0,CENTER,2.0,RAW_MELEE,False
279.0,PROC_MELEE,152.0,2.0,False,32.0,OUTER,1.0,,
141.0,RAW_CAST,126.0,1.0,False,16.0,CENTER,1.0,,
133.0,PROC_CAST,167.0,1.0,True,32.0,INNER,1.0,,
158.0,PROC_CAST,178.0,1.0,True,51.0,CENTER,1.0,,
276.0,RAW_CAST,127.0,2.0,False,38.0,INNER,2.0,RAW_MELEE,False
253.0,HYBRID,129.0,1.0,True,16.0,INNER,1.0,,
102.0,HYBRID,176.0,1.0,True,75.0,OUTER,2.0,PROC_CAST,False
125.0,PROC_CAST,149.0,1.0,False,90.0,OUTER,2.0,RAW_MELEE,False
162.0,PROC_CAST,136.0,1.0,False,87.0,CENTER,2.0,PROC_CAST,True
263.0,PROC_CAST,160.0,2.0,True,88.0,OUTER,2.0,PROC_CAST,True
263.0,HYBRID,145.0,1.0,True,46.0,OUTER,1.0,,
