id_registro,Host_Death_Time,Host_Build,Level,Phase,Waterflow_Death,Health_Pct,Location,id_phantom
2335,46.0,3,156.0,1.0,True,36.0,INNER,2335
2336,105.0,5,167.0,1.0,True,93.0,OUTER,2336
2337,52.0,1,146.0,2.0,True,83.0,INNER,2337
2338,74.0,1,125.0,2.0,True,57.0,CENTER,2338
2339,37.0,3,157.0,2.0,False,46.0,CENTER,2339
2340,114.0,1,131.0,2.0,True,74.0,CENTER,2340
2341,55.0,5,164.0,2.0,True,79.0,INNER,2341
2342,191.0,2,144.0,2.0,False,37.0,CENTER,2342
2343,176.0,4,134.0,1.0,False,80.0,CENTER,2343
2344,266.0,2,143.0,2.0,False,10.0,OUTER,2344
2345,282.0,2,129.0,2.0,True,21.0,OUTER,2345
2346,276.0,4,134.0,2.0,False,24.0,INNER,2346
2347,235.0,4,153.0,1.0,True,67.0,INNER,2347
2348,202.0,3,166.0,1.0,False,49.0,CENTER,2348
2349,96.0,4,134.0,1.0,False,76.0,CENTER,2349
2350,183.0,3,124.0,2.0,True,81.0,OUTER,2350
2351,142.0,4,163.0,1.0,False,43.0,INNER,2351
2352,266.0,5,134.0,2.0,False,9.0,OUTER,2352
2353,281.0,3,134.0,1.0,False,43.0,INNER,2353
2354,86.0,2,152.0,1.0,False,27.0,CENTER,2354
2355,281.0,4,143.0,2.0,True,65.0,OUTER,2355
2356,25.0,3,122.0,1.0,True,87.0,INNER,2356
2357,264.0,5,138.0,2.0,True,22.0,CENTER,2357
2358,107.0,5,139.0,2.0,False,64.0,CENTER,2358
2359,212.0,1,156.0,2.0,True,82.0,INNER,2359
2360,111.0,1,124.0,2.0,False,6.0,INNER,2360
2361,202.0,3,120.0,2.0,True,17.0,INNER,2361
2362,113.0,1,147.0,2.0,False,61.0,CENTER,2362
2363,189.0,5,146.0,2.0,True,37.0,CENTER,2363
2364,296.0,5,148.0,2.0,True,93.0,CENTER,2364
2365,183.0,4,133.0,2.0,False,76.0,CENTER,2365
2366,231.0,3,168.0,2.0,True,46.0,OUTER,2366
2367,298.0,3,139.0,2.0,True,40.0,INNER,2367
2368,263.0,2,151.0,1.0,False,19.0,INNER,2368
2369,221.0,2,141.0,2.0,False,70.0,INNER,2369
2370,294.0,3,138.0,2.0,True,81.0,CENTER,2370
2371,288.0,5,138.0,1.0,True,78.0,CENTER,2371
2372,283.0,1,180.0,2.0,False,78.0,OUTER,2372
2373,289.0,1,151.0,2.0,True,76.0,CENTER,2373
2374,51.0,5,167.0,1.0,False,14.0,CENTER,2374
2375,214.0,5,136.0,2.0,True,25.0,INNER,2375
2376,204.0,1,153.0,1.0,False,36.0,CENTER,2376
2377,107.0,5,180.0,2.0,False,23.0,CENTER,2377
2378,259.0,1,174.0,1.0,True,77.0,OUTER,2378
2379,180.0,2,124.0,2.0,False,26.0,INNER,2379
2380,238.0,2,157.0,2.0,False,60.0,OUTER,2380
2381,151.0,3,175.0,2.0,False,84.0,OUTER,2381
2382,77.0,5,155.0,2.0,True,19.0,INNER,2382
2383,187.0,2,148.0,1.0,False,47.0,CENTER,2383
2384,46.0,4,177.0,2.0,False,49.0,CENTER,2384
2385,156.0,3,148.0,1.0,False,26.0,OUTER,2385
2386,202.0,3,123.0,1.0,True,39.0,INNER,2386
2387,55.0,3,130.0,2.0,False,43.0,INNER,2387
2388,43.0,3,158.0,2.0,False,69.0,OUTER,2388
2389,138.0,3,177.0,1.0,False,93.0,CENTER,2389
2390,252.0,4,166.0,1.0,False,43.0,INNER,2390
2391,159.0,2,178.0,2.0,False,71.0,CENTER,2391
2392,219.0,1,177.0,1.0,False,66.0,INNER,2392
2393,250.0,1,170.0,1.0,True,71.0,INNER,2393
2394,96.0,5,154.0,1.0,False,30.0,CENTER,2394
2395,21.0,3,136.0,1.0,False,84.0,OUTER,2395
2396,27.0,3,170.0,1.0,False,90.0,CENTER,2396
2397,207.0,1,157.0,2.0,False,32.0,CENTER,2397
2398,45.0,4,150.0,2.0,False,91.0,OUTER,2398
2399,242.0,3,128.0,2.0,False,51.0,INNER,2399
2400,68.0,1,148.0,1.0,True,38.0,INNER,2400
2401,202.0,2,167.0,2.0,False,40.0,CENTER,2401
2402,253.0,3,154.0,1.0,False,71.0,CENTER,2402
2403,140.0,5,157.0,1.0,True,66.0,CENTER,2403
2404,109.0,5,170.0,2.0,True,57.0,OUTER,2404
2405,233.0,1,173.0,2.0,False,18.0,CENTER,2405
2406,23.0,1,142.0,1.0,False,91.0,INNER,2406
2407,252.0,5,122.0,1.0,True,91.0,INNER,2407
2408,81.0,5,126.0,2.0,True,14.0,CENTER,2408
2409,173.0,5,141.0,2.0,True,64.0,OUTER,2409
2410,285.0,1,151.0,2.0,False,60.0,INNER,2410
2411,290.0,3,144.0,1.0,True,14.0,OUTER,2411
2412,292.0,3,171.0,2.0,True,88.0,INNER,2412
2413,44.0,5,175.0,2.0,True,11.0,INNER,2413
2414,105.0,1,159.0,2.0,False,87.0,INNER,2414
2415,118.0,4,135.0,2.0,True,43.0,CENTER,2415
2416,189.0,5,161.0,1.0,False,72.0,OUTER,2416
2417,150.0,3,176.0,1.0,True,10.0,INNER,2417
2418,57.0,1,176.0,2.0,False,7.0,INNER,2418
2419,95.0,3,126.0,1.0,False,11.0,CENTER,2419
2420,182.0,1,125.0,2.0,True,68.0,OUTER,2420
2421,284.0,3,129.0,2.0,True,79.0,OUTER,2421
2422,117.0,4,163.0,2.0,False,58.0,INNER,2422
2423,236.0,1,124.0,2.0,True,54.0,INNER,2423
2424,217.0,1,150.0,2.0,True,13.0,CENTER,2424
2425,177.0,1,171.0,2.0,True,17.0,OUTER,2425
2426,84.0,5,129.0,2.0,False,92.0,OUTER,2426
2427,143.0,2,139.0,1.0,True,63.0,OUTER,2427
2428,286.0,4,174.0,1.0,False,14.0,CENTER,2428
2429,125.0,1,132.0,2.0,False,86.0,OUTER,2429
2430,134.0,4,172.0,1.0,False,45.0,OUTER,2430
2431,229.0,4,129.0,1.0,False,35.0,OUTER,2431
2432,153.0,4,137.0,1.0,True,21.0,OUTER,2432
2433,106.0,5,155.0,1.0,True,30.0,OUTER,2433
2434,151.0,3,142.0,2.0,True,58.0,CENTER,2434
2435,45.0,1,129.0,2.0,True,14.0,OUTER,2435
2436,181.0,4,121.0,2.0,True,39.0,INNER,2436
2437,179.0,5,160.0,2.0,False,64.0,CENTER,2437
2438,61.0,4,155.0,1.0,True,71.0,OUTER,2438
2439,112.0,1,129.0,1.0,True,25.0,OUTER,2439
2440,288.0,3,149.0,1.0,True,35.0,CENTER,2440
2441,140.0,2,169.0,2.0,False,28.0,INNER,2441
2442,190.0,1,175.0,1.0,True,7.0,INNER,2442
2443,94.0,3,151.0,2.0,False,68.0,INNER,2443
2444,207.0,5,164.0,2.0,True,64.0,INNER,2444
2445,216.0,1,156.0,2.0,False,36.0,INNER,2445
2446,269.0,2,157.0,2.0,True,69.0,CENTER,2446
2447,193.0,1,150.0,1.0,True,13.0,CENTER,2447
2448,208.0,5,155.0,1.0,True,91.0,CENTER,2448
2449,41.0,2,120.0,1.0,True,21.0,INNER,2449
2450,149.0,1,155.0,1.0,False,60.0,INNER,2450
2451,193.0,4,167.0,1.0,True,21.0,CENTER,2451
2452,276.0,3,137.0,2.0,False,86.0,OUTER,2452
2453,154.0,3,153.0,2.0,True,6.0,INNER,2453
2454,132.0,3,145.0,1.0,False,48.0,CENTER,2454
2455,264.0,5,139.0,1.0,True,10.0,CENTER,2455
2456,115.0,1,157.0,2.0,False,79.0,OUTER,2456
2457,193.0,5,124.0,1.0,False,29.0,INNER,2457
2458,48.0,2,153.0,1.0,False,75.0,OUTER,2458
2459,183.0,1,132.0,2.0,False,90.0,OUTER,2459
2460,124.0,1,125.0,1.0,True,31.0,INNER,2460
2461,34.0,5,124.0,2.0,False,40.0,CENTER,2461
2462,213.0,5,133.0,1.0,False,13.0,INNER,2462
2463,154.0,2,141.0,2.0,True,78.0,INNER,2463
2464,264.0,3,166.0,1.0,False,34.0,INNER,2464
2465,99.0,4,138.0,2.0,True,33.0,INNER,2465
2466,107.0,4,155.0,2.0,True,15.0,OUTER,2466
2467,66.0,5,175.0,2.0,False,39.0,OUTER,2467
2468,173.0,1,146.0,2.0,True,67.0,OUTER,2468
2469,131.0,4,154.0,2.0,True,58.0,CENTER,2469
2470,60.0,1,134.0,2.0,True,92.0,CENTER,2470
2471,133.0,5,159.0,1.0,False,30.0,INNER,2471
2472,169.0,5,157.0,1.0,True,80.0,CENTER,2472
2473,215.0,2,132.0,2.0,False,22.0,INNER,2473
2474,275.0,4,160.0,1.0,False,31.0,CENTER,2474
2475,63.0,3,165.0,2.0,True,86.0,CENTER,2475
2476,282.0,4,147.0,1.0,True,21.0,INNER,2476
2477,285.0,2,153.0,1.0,False,13.0,CENTER,2477
2478,20.0,3,134.0,2.0,False,78.0,INNER,2478
2479,286.0,1,168.0,2.0,False,12.0,CENTER,2479
2480,31.0,4,174.0,1.0,False,26.0,INNER,2480
2481,283.0,1,161.0,2.0,True,46.0,INNER,2481
2482,240.0,4,128.0,2.0,True,24.0,INNER,2482
2483,168.0,3,163.0,2.0,False,64.0,OUTER,2483
2484,73.0,4,175.0,2.0,True,48.0,OUTER,2484
2485,141.0,1,121.0,2.0,False,90.0,CENTER,2485
2486,69.0,4,176.0,2.0,False,69.0,INNER,2486
2487,202.0,3,164.0,2.0,False,49.0,CENTER,2487
2488,213.0,5,173.0,2.0,False,28.0,CENTER,2488
2489,94.0,3,125.0,2.0,False,31.0,CENTER,2489
2490,60.0,1,156.0,2.0,True,78.0,CENTER,2490
2491,44.0,1,127.0,2.0,False,37.0,INNER,2491
2492,210.0,4,171.0,2.0,False,16.0,INNER,2492
2493,182.0,1,174.0,2.0,False,45.0,CENTER,2493
2494,292.0,5,159.0,2.0,False,45.0,INNER,2494
2495,279.0,1,168.0,1.0,True,56.0,CENTER,2495
2496,218.0,5,124.0,1.0,True,66.0,INNER,2496
2497,95.0,2,157.0,1.0,False,19.0,INNER,2497
2498,107.0,5,123.0,1.0,True,47.0,OUTER,2498
2499,92.0,1,175.0,2.0,False,61.0,CENTER,2499
2500,116.0,3,173.0,1.0,True,9.0,OUTER,2500
2501,245.0,3,126.0,1.0,True,59.0,OUTER,2501
2502,239.0,4,137.0,2.0,False,11.0,INNER,2502
2503,46.0,2,156.0,2.0,False,78.0,CENTER,2503
2504,242.0,2,120.0,1.0,True,8.0,INNER,2504
2505,70.0,3,180.0,2.0,False,82.0,CENTER,2505
2506,68.0,5,150.0,2.0,False,77.0,CENTER,2506
2507,72.0,5,137.0,2.0,False,6.0,OUTER,2507
2508,146.0,2,162.0,2.0,False,46.0,CENTER,2508
2509,98.0,5,134.0,1.0,False,9.0,OUTER,2509
2510,55.0,5,158.0,2.0,False,69.0,OUTER,2510
2511,61.0,2,147.0,1.0,True,53.0,INNER,2511
2512,211.0,4,169.0,2.0,True,7.0,CENTER,2512
2513,91.0,1,151.0,2.0,False,79.0,INNER,2513
2514,53.0,5,135.0,1.0,True,31.0,OUTER,2514
2515,215.0,2,177.0,2.0,False,32.0,OUTER,2515
2516,287.0,3,148.0,2.0,False,51.0,CENTER,2516
2517,269.0,3,139.0,1.0,True,25.0,INNER,2517
2518,94.0,5,132.0,1.0,True,86.0,CENTER,2518
2519,298.0,1,169.0,1.0,True,33.0,OUTER,2519
2520,68.0,4,150.0,2.0,False,19.0,OUTER,2520
2521,275.0,5,131.0,2.0,True,72.0,OUTER,2521
2522,252.0,2,140.0,2.0,False,39.0,OUTER,2522
2523,66.0,3,168.0,2.0,False,30.0,CENTER,2523
2524,224.0,5,172.0,2.0,True,79.0,CENTER,2524
2525,65.0,5,176.0,2.0,False,33.0,CENTER,2525
2526,91.0,1,141.0,2.0,False,28.0,OUTER,2526
2527,93.0,4,134.0,2.0,False,36.0,CENTER,2527
2528,46.0,4,156.0,2.0,True,40.0,OUTER,2528
2529,185.0,5,154.0,1.0,False,21.0,INNER,2529
2530,43.0,2,127.0,1.0,True,65.0,CENTER,2530
2531,91.0,4,147.0,1.0,True,35.0,INNER,2531
2532,270.0,2,180.0,1.0,True,66.0,OUTER,2532
2533,136.0,5,166.0,2.0,True,26.0,INNER,2533
2534,112.0,2,169.0,1.0,True,11.0,OUTER,2534
2535,107.0,2,174.0,1.0,True,75.0,OUTER,2535
2536,138.0,5,180.0,2.0,True,52.0,INNER,2536
2537,212.0,1,164.0,1.0,True,60.0,CENTER,2537
2538,252.0,1,164.0,2.0,True,64.0,OUTER,2538
2539,156.0,3,122.0,2.0,True,82.0,CENTER,2539
2540,98.0,4,155.0,2.0,True,34.0,CENTER,2540
2541,45.0,1,174.0,2.0,False,55.0,INNER,2541
2542,39.0,5,175.0,1.0,True,44.0,CENTER,2542
2543,192.0,2,168.0,2.0,False,69.0,CENTER,2543
2544,284.0,3,137.0,1.0,True,32.0,INNER,2544
2545,30.0,4,144.0,1.0,True,91.0,CENTER,2545
2546,97.0,2,120.0,1.0,True,16.0,CENTER,2546
2547,34.0,1,140.0,2.0,False,65.0,INNER,2547
2548,250.0,2,167.0,2.0,False,43.0,OUTER,2548
2549,11.0,4,173.0,2.0,True,83.0,OUTER,2549
2550,223.0,1,171.0,2.0,True,18.0,CENTER,2550
2551,41.0,3,168.0,1.0,False,58.0,CENTER,2551
2552,254.0,2,180.0,2.0,True,13.0,CENTER,2552
2553,67.0,3,163.0,2.0,True,55.0,CENTER,2553
2554,290.0,2,146.0,2.0,True,27.0,CENTER,2554
2555,145.0,1,180.0,1.0,True,75.0,OUTER,2555
2556,100.0,1,132.0,1.0,False,51.0,INNER,2556
2557,215.0,1,145.0,2.0,False,71.0,OUTER,2557
2558,246.0,3,136.0,1.0,False,89.0,CENTER,2558
2559,23.0,4,148.0,1.0,True,86.0,OUTER,2559
2560,90.0,5,164.0,1.0,True,49.0,OUTER,2560
2561,197.0,3,160.0,1.0,False,39.0,CENTER,2561
2562,84.0,5,126.0,2.0,False,59.0,INNER,2562
2563,224.0,1,146.0,2.0,False,90.0,INNER,2563
2564,68.0,2,154.0,1.0,True,37.0,CENTER,2564
2565,209.0,2,173.0,2.0,True,91.0,CENTER,2565
2566,292.0,3,148.0,1.0,False,20.0,CENTER,2566
2567,208.0,4,175.0,2.0,True,51.0,INNER,2567
2568,274.0,5,148.0,1.0,False,36.0,OUTER,2568
2569,183.0,3,161.0,2.0,True,25.0,CENTER,2569
2570,130.0,4,126.0,1.0,False,15.0,INNER,2570
2571,230.0,2,170.0,2.0,False,50.0,CENTER,2571
2572,195.0,2,137.0,1.0,True,20.0,OUTER,2572
2573,80.0,4,172.0,1.0,True,66.0,INNER,2573
2574,244.0,5,129.0,1.0,True,24.0,INNER,2574
2575,214.0,4,177.0,1.0,True,18.0,CENTER,2575
2576,136.0,2,176.0,2.0,False,50.0,OUTER,2576
2577,119.0,3,170.0,2.0,False,43.0,OUTER,2577
2578,250.0,5,120.0,2.0,False,8.0,CENTER,2578
2579,91.0,4,122.0,2.0,True,53.0,INNER,2579
2580,224.0,1,166.0,1.0,True,64.0,OUTER,2580
2581,246.0,2,172.0,2.0,True,11.0,INNER,2581
2582,190.0,4,169.0,1.0,True,65.0,CENTER,2582
2583,33.0,2,144.0,1.0,False,31.0,OUTER,2583
2584,86.0,4,180.0,1.0,True,80.0,INNER,2584
2585,129.0,3,174.0,2.0,True,69.0,INNER,2585
2586,284.0,2,154.0,1.0,True,13.0,OUTER,2586
2587,209.0,1,124.0,2.0,False,87.0,INNER,2587
2588,231.0,1,134.0,1.0,False,60.0,INNER,2588
2589,75.0,1,152.0,2.0,True,47.0,OUTER,2589
2590,221.0,4,176.0,1.0,True,90.0,INNER,2590
2591,117.0,2,129.0,1.0,False,27.0,OUTER,2591
2592,43.0,1,154.0,1.0,False,13.0,CENTER,2592
2593,84.0,5,163.0,2.0,False,29.0,OUTER,2593
2594,89.0,4,147.0,2.0,True,41.0,CENTER,2594
2595,127.0,4,125.0,1.0,True,23.0,CENTER,2595
2596,70.0,4,141.0,1.0,False,58.0,INNER,2596
2597,250.0,3,137.0,1.0,False,62.0,OUTER,2597
2598,75.0,1,126.0,1.0,True,6.0,CENTER,2598
2599,286.0,1,158.0,2.0,True,62.0,INNER,2599
2600,126.0,5,171.0,2.0,False,53.0,CENTER,2600
2601,171.0,3,129.0,1.0,False,57.0,INNER,2601
2602,41.0,4,127.0,1.0,False,22.0,OUTER,2602
2603,57.0,2,178.0,1.0,False,72.0,CENTER,2603
2604,151.0,5,165.0,2.0,False,25.0,OUTER,2604
2605,225.0,4,160.0,2.0,False,62.0,OUTER,2605
2606,256.0,4,152.0,1.0,False,37.0,OUTER,2606
2607,160.0,5,152.0,1.0,False,30.0,OUTER,2607
2608,281.0,3,161.0,2.0,True,59.0,INNER,2608
2609,296.0,5,145.0,2.0,True,77.0,CENTER,2609
2610,26.0,3,151.0,1.0,True,79.0,OUTER,2610
2611,256.0,2,155.0,1.0,False,62.0,OUTER,2611
2612,94.0,1,178.0,2.0,False,73.0,INNER,2612
2613,211.0,2,148.0,2.0,False,20.0,CENTER,2613
2614,116.0,2,128.0,1.0,True,32.0,OUTER,2614
2615,75.0,2,171.0,2.0,True,62.0,INNER,2615
2616,266.0,2,174.0,1.0,False,64.0,CENTER,2616
2617,244.0,1,133.0,1.0,False,75.0,CENTER,2617
2618,95.0,3,120.0,2.0,True,27.0,INNER,2618
2619,256.0,2,178.0,1.0,True,76.0,OUTER,2619
2620,142.0,3,145.0,1.0,False,10.0,CENTER,2620
2621,27.0,3,180.0,1.0,True,81.0,OUTER,2621
2622,121.0,1,127.0,2.0,True,38.0,CENTER,2622
2623,160.0,5,168.0,2.0,True,46.0,OUTER,2623
2624,234.0,5,141.0,1.0,True,26.0,CENTER,2624
2625,124.0,4,152.0,1.0,False,24.0,OUTER,2625
2626,191.0,5,174.0,1.0,True,92.0,INNER,2626
2627,219.0,1,159.0,1.0,True,37.0,CENTER,2627
2628,176.0,1,179.0,1.0,False,75.0,INNER,2628
2629,233.0,2,125.0,1.0,True,39.0,OUTER,2629
2630,108.0,1,178.0,1.0,True,71.0,CENTER,2630
2631,105.0,2,131.0,1.0,False,17.0,CENTER,2631
2632,220.0,3,170.0,1.0,False,7.0,INNER,2632
2633,200.0,3,169.0,1.0,False,17.0,CENTER,2633
2634,105.0,2,157.0,1.0,False,42.0,INNER,2634
2635,263.0,3,145.0,1.0,True,63.0,OUTER,2635
2636,234.0,3,128.0,1.0,True,53.0,INNER,2636
2637,74.0,5,152.0,2.0,False,28.0,INNER,2637
2638,226.0,4,134.0,2.0,True,28.0,OUTER,2638
2639,274.0,1,155.0,1.0,True,12.0,INNER,2639
2640,239.0,1,150.0,1.0,False,31.0,CENTER,2640
2641,149.0,5,143.0,1.0,True,38.0,CENTER,2641
2642,38.0,1,173.0,1.0,True,31.0,CENTER,2642
2643,229.0,2,180.0,1.0,False,45.0,CENTER,2643
2644,81.0,1,180.0,1.0,False,11.0,CENTER,2644
2645,171.0,5,171.0,2.0,True,45.0,CENTER,2645
2646,266.0,2,128.0,2.0,False,93.0,CENTER,2646
2647,91.0,5,123.0,2.0,False,31.0,OUTER,2647
2648,266.0,5,138.0,1.0,False,34.0,OUTER,2648
2649,44.0,5,137.0,1.0,True,68.0,OUTER,2649
2650,37.0,5,147.0,2.0,True,60.0,INNER,2650
2651,132.0,3,158.0,2.0,False,37.0,OUTER,2651
2652,172.0,4,121.0,2.0,False,91.0,OUTER,2652
2653,124.0,5,161.0,2.0,False,28.0,OUTER,2653
2654,118.0,5,177.0,1.0,True,73.0,CENTER,2654
2655,154.0,5,170.0,1.0,False,28.0,CENTER,2655
2656,53.0,3,135.0,2.0,False,71.0,CENTER,2656
2657,213.0,5,158.0,1.0,True,31.0,INNER,2657
2658,101.0,5,156.0,2.0,False,64.0,CENTER,2658
2659,277.0,5,155.0,1.0,False,33.0,CENTER,2659
2660,90.0,2,175.0,2.0,False,93.0,CENTER,2660
2661,262.0,3,149.0,1.0,False,50.0,CENTER,2661
2662,61.0,3,172.0,1.0,True,35.0,INNER,2662
2663,51.0,2,168.0,2.0,True,69.0,INNER,2663
2664,141.0,1,152.0,1.0,False,82.0,INNER,2664
2665,133.0,1,141.0,1.0,False,67.0,INNER,2665
2666,288.0,3,136.0,1.0,True,13.0,INNER,2666
2667,248.0,5,144.0,1.0,True,74.0,CENTER,2667
2668,45.0,3,170.0,1.0,True,74.0,INNER,2668
2669,102.0,5,128.0,1.0,True,22.0,INNER,2669
2670,64.0,4,139.0,2.0,True,17.0,INNER,2670
2671,62.0,5,128.0,2.0,False,48.0,OUTER,2671
2672,150.0,1,142.0,2.0,False,26.0,CENTER,2672
2673,218.0,3,139.0,2.0,False,52.0,CENTER,2673
2674,300.0,4,142.0,2.0,True,24.0,OUTER,2674
2675,34.0,1,123.0,1.0,True,82.0,CENTER,2675
2676,165.0,1,145.0,2.0,False,19.0,INNER,2676
2677,68.0,3,160.0,2.0,False,61.0,CENTER,2677
2678,245.0,4,165.0,1.0,True,12.0,OUTER,2678
2679,55.0,5,150.0,1.0,False,10.0,CENTER,2679
2680,202.0,5,171.0,1.0,False,7.0,OUTER,2680
2681,76.0,3,156.0,1.0,True,6.0,CENTER,2681
2682,221.0,4,180.0,2.0,False,10.0,INNER,2682
2683,119.0,2,136.0,2.0,False,20.0,CENTER,2683
2684,77.0,4,168.0,1.0,True,29.0,OUTER,2684
2685,186.0,2,154.0,1.0,False,82.0,OUTER,2685
2686,89.0,2,122.0,2.0,False,18.0,INNER,2686
2687,144.0,1,155.0,2.0,False,8.0,OUTER,2687
2688,287.0,4,177.0,1.0,True,86.0,INNER,2688
2689,45.0,2,145.0,1.0,False,89.0,INNER,2689
2690,77.0,2,176.0,2.0,True,31.0,CENTER,2690
2691,229.0,5,150.0,1.0,False,29.0,CENTER,2691
2692,136.0,2,157.0,1.0,False,10.0,INNER,2692
2693,45.0,1,164.0,2.0,True,74.0,OUTER,2693
2694,230.0,4,131.0,1.0,True,30.0,CENTER,2694
2695,80.0,3,127.0,1.0,True,87.0,INNER,2695
2696,182.0,3,151.0,2.0,True,59.0,OUTER,2696
2697,196.0,2,122.0,1.0,False,16.0,CENTER,2697
2698,282.0,3,165.0,1.0,True,92.0,CENTER,2698
2699,296.0,3,137.0,2.0,True,90.0,OUTER,2699
2700,10.0,3,122.0,2.0,True,78.0,CENTER,2700
2701,92.0,5,132.0,2.0,True,26.0,INNER,2701
2702,192.0,1,162.0,2.0,True,63.0,INNER,2702
2703,272.0,4,160.0,2.0,True,34.0,CENTER,2703
2704,99.0,4,176.0,2.0,True,37.0,OUTER,2704
2705,224.0,2,161.0,2.0,True,93.0,CENTER,2705
2706,164.0,4,170.0,1.0,True,25.0,CENTER,2706
2707,265.0,2,154.0,1.0,True,69.0,INNER,2707
2708,44.0,5,178.0,1.0,True,51.0,CENTER,2708
2709,155.0,1,165.0,2.0,False,18.0,INNER,2709
2710,133.0,4,162.0,1.0,False,64.0,INNER,2710
2711,125.0,3,147.0,1.0,True,80.0,INNER,2711
2712,255.0,3,136.0,1.0,False,75.0,CENTER,2712
2713,192.0,4,125.0,2.0,False,55.0,INNER,2713
2714,273.0,4,132.0,2.0,False,66.0,CENTER,2714
2715,274.0,5,147.0,1.0,True,63.0,CENTER,2715
2716,288.0,4,123.0,1.0,False,40.0,CENTER,2716
2717,60.0,3,146.0,1.0,False,50.0,INNER,2717
2718,281.0,3,173.0,1.0,True,55.0,CENTER,2718
2719,123.0,2,161.0,1.0,False,23.0,OUTER,2719
2720,57.0,1,136.0,2.0,False,27.0,INNER,2720
2721,84.0,2,149.0,2.0,True,10.0,CENTER,2721
2722,271.0,3,136.0,1.0,False,25.0,INNER,2722
2723,55.0,2,157.0,1.0,False,57.0,CENTER,2723
2724,47.0,3,134.0,2.0,False,53.0,OUTER,2724
2725,61.0,3,141.0,1.0,True,27.0,CENTER,2725
2726,119.0,1,141.0,2.0,False,13.0,OUTER,2726
2727,208.0,1,164.0,2.0,False,61.0,CENTER,2727
2728,81.0,2,167.0,2.0,False,16.0,CENTER,2728
2729,67.0,3,162.0,2.0,False,8.0,CENTER,2729
2730,80.0,5,125.0,1.0,False,72.0,CENTER,2730
2731,199.0,1,173.0,2.0,True,75.0,CENTER,2731
2732,125.0,5,156.0,1.0,True,55.0,OUTER,2732
2733,255.0,1,127.0,2.0,True,18.0,INNER,2733
2734,221.0,1,141.0,2.0,False,6.0,CENTER,2734
2735,47.0,2,128.0,1.0,True,39.0,CENTER,2735
2736,181.0,4,175.0,1.0,True,10.0,INNER,2736
2737,141.0,5,166.0,1.0,True,14.0,CENTER,2737
2738,278.0,2,139.0,1.0,True,19.0,CENTER,2738
2739,218.0,3,120.0,2.0,False,66.0,INNER,2739
2740,297.0,4,150.0,1.0,False,25.0,CENTER,2740
2741,288.0,4,156.0,1.0,True,91.0,OUTER,2741
2742,207.0,4,129.0,2.0,True,70.0,CENTER,2742
2743,133.0,2,122.0,1.0,False,8.0,OUTER,2743
2744,212.0,2,157.0,2.0,False,70.0,CENTER,2744
2745,90.0,2,162.0,1.0,False,9.0,CENTER,2745
2746,160.0,2,132.0,2.0,False,82.0,INNER,2746
2747,64.0,5,122.0,1.0,False,10.0,INNER,2747
2748,213.0,2,165.0,1.0,False,43.0,CENTER,2748
2749,221.0,1,147.0,1.0,False,6.0,INNER,2749
2750,116.0,1,151.0,2.0,False,81.0,CENTER,2750
2751,216.0,3,128.0,2.0,False,27.0,INNER,2751
2752,275.0,5,142.0,1.0,True,20.0,OUTER,2752
2753,267.0,1,161.0,2.0,True,51.0,INNER,2753
2754,130.0,5,131.0,2.0,False,68.0,INNER,2754
2755,151.0,4,133.0,2.0,False,60.0,OUTER,2755
2756,225.0,1,178.0,1.0,True,11.0,INNER,2756
2757,89.0,1,170.0,2.0,True,34.0,OUTER,2757
2758,123.0,2,120.0,2.0,False,52.0,CENTER,2758
2759,92.0,4,155.0,1.0,False,91.0,OUTER,2759
2760,57.0,3,156.0,2.0,False,37.0,OUTER,2760
2761,223.0,2,157.0,1.0,True,91.0,INNER,2761
2762,142.0,3,174.0,2.0,False,25.0,INNER,2762
2763,235.0,2,169.0,2.0,True,46.0,CENTER,2763
2764,142.0,2,175.0,1.0,True,14.0,OUTER,2764
2765,188.0,1,169.0,2.0,False,83.0,CENTER,2765
2766,272.0,1,124.0,1.0,False,92.0,INNER,2766
2767,47.0,4,121.0,2.0,False,26.0,OUTER,2767
2768,41.0,2,167.0,1.0,True,31.0,OUTER,2768
2769,58.0,3,129.0,2.0,False,27.0,OUTER,2769
2770,39.0,2,121.0,1.0,True,45.0,INNER,2770
2771,81.0,3,150.0,2.0,True,11.0,INNER,2771
2772,153.0,2,156.0,1.0,False,49.0,INNER,2772
2773,196.0,3,162.0,1.0,False,89.0,OUTER,2773
2774,81.0,3,130.0,2.0,False,31.0,INNER,2774
2775,169.0,4,174.0,1.0,False,18.0,OUTER,2775
2776,260.0,3,122.0,2.0,False,14.0,CENTER,2776
2777,84.0,4,135.0,2.0,False,49.0,INNER,2777
2778,176.0,1,144.0,2.0,False,48.0,CENTER,2778
2779,155.0,5,146.0,1.0,False,79.0,CENTER,2779
2780,128.0,1,136.0,1.0,True,16.0,OUTER,2780
2781,91.0,1,168.0,2.0,False,78.0,OUTER,2781
2782,40.0,5,163.0,2.0,False,39.0,INNER,2782
2783,189.0,4,139.0,2.0,False,80.0,OUTER,2783
2784,241.0,3,168.0,2.0,False,63.0,INNER,2784
2785,145.0,5,169.0,2.0,False,63.0,OUTER,2785
2786,204.0,3,143.0,2.0,False,12.0,INNER,2786
2787,223.0,3,148.0,1.0,False,40.0,INNER,2787
2788,178.0,5,147.0,2.0,False,59.0,INNER,2788
